delivery_id,match_id,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,batsman_runs,extra_runs,total_runs,extra_type,is_wicket,dismissal_type,dismissed_player,fielder
D0034278,M0295,1,8,2,Chennai Super Kings,Mumbai Indians,Tristan Lyon,Mohammad Ali,Dawid Zaman,1,0,1,,False,,,
D0034279,M0295,1,8,3,Chennai Super Kings,Mumbai Indians,Tristan Lyon,Mohammad Ali,Dawid Zaman,0,0,0,,True,bowled,Tristan Lyon,
D0034280,M0295,1,8,4,Chennai Super Kings,Mumbai Indians,Mohammad Ali,James Rahul,Dawid Zaman,1,0,1,,False,,,
D0034281,M0295,1,8,5,Chennai Super Kings,Mumbai Indians,Mohammad Ali,James Rahul,Dawid Zaman,0,0,0,,True,caught and bowled,Mohammad Ali,
D0034282,M0295,1,8,6,Chennai Super Kings,Mumbai Indians,James Rahul,Umesh Cummins,Dawid Zaman,6,0,6,,False,,,
D0034283,M0295,1,9,1,Chennai Super Kings,Mumbai Indians,James Rahul,Umesh Cummins,Mohammed Topley,2,0,2,,False,,,
D0034284,M0295,1,9,2,Chennai Super Kings,Mumbai Indians,James Rahul,Umesh Cummins,Mohammed Topley,4,0,4,,False,,,
D0034285,M0295,1,9,3,Chennai Super Kings,Mumbai Indians,James Rahul,Umesh Cummins,Mohammed Topley,0,0,0,,True,caught,James Rahul,Ross Buttler
D0034286,M0295,2,1,1,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Ruturaj Kumar,2,0,2,,False,,,
D0034287,M0295,2,1,2,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Ruturaj Kumar,1,0,1,,False,,,
D0034288,M0295,2,1,3,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Ruturaj Kumar,1,0,1,,False,,,
D0034289,M0295,2,1,4,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Ruturaj Kumar,0,1,1,no-ball,False,,,
D0034290,M0295,2,1,5,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Ruturaj Kumar,0,0,0,,False,,,
D0034291,M0295,2,1,6,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Ruturaj Kumar,2,0,2,,False,,,
D0034292,M0295,2,2,1,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,AB Karthik,1,0,1,,False,,,
D0034293,M0295,2,2,2,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,AB Karthik,2,0,2,,False,,,
D0034294,M0295,2,2,3,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,AB Karthik,1,0,1,,False,,,
D0034295,M0295,2,2,4,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,AB Karthik,1,1,2,leg-bye,False,,,
D0034296,M0295,2,2,5,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,AB Karthik,6,0,6,,False,,,
D0034297,M0295,2,2,6,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,AB Karthik,1,0,1,,False,,,
D0034298,M0295,2,3,1,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Hardik Rabada,6,0,6,,False,,,
D0034299,M0295,2,3,2,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Hardik Rabada,4,0,4,,False,,,
D0034300,M0295,2,3,3,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Hardik Rabada,6,0,6,,False,,,
D0034301,M0295,2,3,4,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Hardik Rabada,4,0,4,,False,,,
D0034302,M0295,2,3,5,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Hardik Rabada,4,0,4,,False,,,
D0034303,M0295,2,3,6,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Hardik Rabada,4,0,4,,False,,,
D0034304,M0295,2,4,1,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Josh Salt,1,0,1,,False,,,
D0034305,M0295,2,4,2,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Josh Salt,4,0,4,,False,,,
D0034306,M0295,2,4,3,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Josh Salt,4,0,4,,False,,,
D0034307,M0295,2,4,4,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Josh Salt,1,1,2,no-ball,False,,,
D0034308,M0295,2,4,5,Mumbai Indians,Chennai Super Kings,Glenn Pretorius,Marcus Yadav,Josh Salt,0,0,0,,True,hit wicket,Glenn Pretorius,
D0034309,M0295,2,4,6,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Josh Salt,1,1,2,bye,False,,,
D0034310,M0295,2,5,1,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Faheem Tahir,1,0,1,,False,,,
D0034311,M0295,2,5,2,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Faheem Tahir,1,0,1,,False,,,
D0034312,M0295,2,5,3,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Faheem Tahir,6,0,6,,False,,,
D0034313,M0295,2,5,4,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Faheem Tahir,1,0,1,,False,,,
D0034314,M0295,2,5,5,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Faheem Tahir,2,0,2,,False,,,
D0034315,M0295,2,5,6,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Faheem Tahir,2,0,2,,False,,,
D0034316,M0295,2,6,1,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Hashim Buttler,2,0,2,,False,,,
D0034317,M0295,2,6,2,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Hashim Buttler,4,0,4,,False,,,
D0034318,M0295,2,6,3,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Hashim Buttler,2,1,3,no-ball,False,,,
D0034319,M0295,2,6,4,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Hashim Buttler,4,0,4,,False,,,
D0034320,M0295,2,6,5,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Hashim Buttler,4,0,4,,False,,,
D0034321,M0295,2,6,6,Mumbai Indians,Chennai Super Kings,Marcus Yadav,Mohammad Nortje,Hashim Buttler,0,0,0,,True,run out,Marcus Yadav,Josh Salt
D0034322,M0295,2,7,1,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Ruturaj Kumar,1,0,1,,False,,,
D0034323,M0295,2,7,2,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Ruturaj Kumar,2,0,2,,False,,,
D0034324,M0295,2,7,3,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Ruturaj Kumar,2,0,2,,False,,,
D0034325,M0295,2,7,4,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Ruturaj Kumar,1,4,5,leg-bye,False,,,
D0034326,M0295,2,7,5,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Ruturaj Kumar,1,0,1,,False,,,
D0034327,M0295,2,7,6,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Ruturaj Kumar,0,0,0,,False,,,
D0034328,M0295,2,8,1,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,AB Karthik,4,0,4,,False,,,
D0034329,M0295,2,8,2,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,AB Karthik,4,0,4,,False,,,
D0034330,M0295,2,8,3,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,AB Karthik,2,0,2,,False,,,
D0034331,M0295,2,8,4,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,AB Karthik,4,0,4,,False,,,
D0034332,M0295,2,8,5,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,AB Karthik,2,0,2,,False,,,
D0034333,M0295,2,8,6,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,AB Karthik,2,1,3,wide,False,,,
D0034334,M0295,2,9,1,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Hardik Rabada,1,0,1,,False,,,
D0034335,M0295,2,9,2,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Hardik Rabada,4,0,4,,False,,,
D0034336,M0295,2,9,3,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Hardik Rabada,4,0,4,,False,,,
D0034337,M0295,2,9,4,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Hardik Rabada,2,0,2,,False,,,
D0034338,M0295,2,9,5,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Hardik Rabada,1,0,1,,False,,,
D0034339,M0295,2,9,6,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Hardik Rabada,4,0,4,,False,,,
D0034340,M0295,2,10,1,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Josh Salt,1,0,1,,False,,,
D0034341,M0295,2,10,2,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Josh Salt,0,0,0,,False,,,
D0034342,M0295,2,10,3,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Josh Salt,0,0,0,,False,,,
D0034343,M0295,2,10,4,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Josh Salt,0,1,1,bye,False,,,
D0034344,M0295,2,10,5,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Josh Salt,0,0,0,,False,,,
D0034345,M0295,2,10,6,Mumbai Indians,Chennai Super Kings,Mohammad Nortje,Fazalhaq Pandey,Josh Salt,6,0,6,,False,,,
D0034346,M0296,1,1,1,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Jason Jansen,0,0,0,,False,,,
D0034347,M0296,1,1,2,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Jason Jansen,6,0,6,,False,,,
D0034348,M0296,1,1,3,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Jason Jansen,2,0,2,,False,,,
D0034349,M0296,1,1,4,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Jason Jansen,6,0,6,,False,,,
D0034350,M0296,1,1,5,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Jason Jansen,1,0,1,,False,,,
D0034351,M0296,1,1,6,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Jason Jansen,0,0,0,,False,,,
D0034352,M0296,1,2,1,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Prithvi Natarajan,1,4,5,bye,False,,,
D0034353,M0296,1,2,2,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Prithvi Natarajan,2,0,2,,False,,,
D0034354,M0296,1,2,3,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Prithvi Natarajan,1,0,1,,False,,,
D0034355,M0296,1,2,4,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Prithvi Natarajan,1,0,1,,False,,,
D0034356,M0296,1,2,5,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Prithvi Natarajan,4,0,4,,False,,,
D0034357,M0296,1,2,6,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Prithvi Natarajan,4,0,4,,False,,,
D0034358,M0296,1,3,1,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Bhuvneshwar Markram,1,0,1,,False,,,
D0034359,M0296,1,3,2,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Bhuvneshwar Markram,6,0,6,,False,,,
D0034360,M0296,1,3,3,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Bhuvneshwar Markram,4,0,4,,False,,,
D0034361,M0296,1,3,4,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Bhuvneshwar Markram,4,4,8,leg-bye,False,,,
D0034362,M0296,1,3,5,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Bhuvneshwar Markram,2,0,2,,False,,,
D0034363,M0296,1,3,6,Royal Challengers Bangalore,Mumbai Indians,Rahul Azam,Marcus Pretorius,Bhuvneshwar Markram,0,0,0,,True,caught,Rahul Azam,Kane Agarwal
D0034364,M0296,1,4,1,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Naveen Williamson,2,0,2,,False,,,
D0034365,M0296,1,4,2,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Naveen Williamson,0,0,0,,False,,,
D0034366,M0296,1,4,3,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Naveen Williamson,1,0,1,,False,,,
D0034367,M0296,1,4,4,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Naveen Williamson,0,0,0,,False,,,
D0034368,M0296,1,4,5,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Naveen Williamson,2,0,2,,False,,,
D0034369,M0296,1,4,6,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Naveen Williamson,2,0,2,,False,,,
D0034370,M0296,1,5,1,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Faf Klaasen,4,0,4,,False,,,
D0034371,M0296,1,5,2,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Faf Klaasen,4,0,4,,False,,,
D0034372,M0296,1,5,3,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Faf Klaasen,2,0,2,,False,,,
D0034373,M0296,1,5,4,Royal Challengers Bangalore,Mumbai Indians,Marcus Pretorius,Jason Jansen,Faf Klaasen,0,0,0,,True,retired hurt,Marcus Pretorius,
D0034374,M0296,1,5,5,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Faf Klaasen,0,2,2,bye,False,,,
D0034375,M0296,1,5,6,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Faf Klaasen,2,0,2,,False,,,
D0034376,M0296,1,6,1,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Kane Agarwal,4,0,4,,False,,,
D0034377,M0296,1,6,2,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Kane Agarwal,1,0,1,,False,,,
D0034378,M0296,1,6,3,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Kane Agarwal,1,0,1,,False,,,
D0034379,M0296,1,6,4,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Kane Agarwal,4,0,4,,False,,,
D0034380,M0296,1,6,5,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Kane Agarwal,1,0,1,,False,,,
D0034381,M0296,1,6,6,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Kane Agarwal,1,0,1,,False,,,
D0034382,M0296,1,7,1,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Jason Jansen,1,0,1,,False,,,
D0034383,M0296,1,7,2,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Jason Jansen,2,0,2,,False,,,
D0034384,M0296,1,7,3,Royal Challengers Bangalore,Mumbai Indians,Jason Jansen,Matthew Hazlewood,Jason Jansen,0,0,0,,True,run out,Jason Jansen,Jason Jansen
D0034385,M0296,1,7,4,Royal Challengers Bangalore,Mumbai Indians,Matthew Hazlewood,Steve Dhawan,Jason Jansen,2,0,2,,False,,,
D0034386,M0296,1,7,5,Royal Challengers Bangalore,Mumbai Indians,Matthew Hazlewood,Steve Dhawan,Jason Jansen,0,0,0,,True,caught,Matthew Hazlewood,Kane Agarwal
D0034387,M0296,1,7,6,Royal Challengers Bangalore,Mumbai Indians,Steve Dhawan,Naveen Kishan,Jason Jansen,1,0,1,,False,,,
D0034388,M0296,1,8,1,Royal Challengers Bangalore,Mumbai Indians,Steve Dhawan,Naveen Kishan,Prithvi Natarajan,1,1,2,wide,False,,,
D0034389,M0296,1,8,2,Royal Challengers Bangalore,Mumbai Indians,Steve Dhawan,Naveen Kishan,Prithvi Natarajan,6,0,6,,False,,,
D0034390,M0296,1,8,3,Royal Challengers Bangalore,Mumbai Indians,Steve Dhawan,Naveen Kishan,Prithvi Natarajan,2,0,2,,False,,,
D0034391,M0296,1,8,4,Royal Challengers Bangalore,Mumbai Indians,Steve Dhawan,Naveen Kishan,Prithvi Natarajan,0,0,0,,True,bowled,Steve Dhawan,
D0034392,M0296,2,1,1,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Dawid Rizwan,1,1,2,bye,False,,,
D0034393,M0296,2,1,2,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Dawid Rizwan,0,0,0,,False,,,
D0034394,M0296,2,1,3,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Dawid Rizwan,0,0,0,,False,,,
D0034395,M0296,2,1,4,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Dawid Rizwan,1,1,2,no-ball,False,,,
D0034396,M0296,2,1,5,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Dawid Rizwan,6,0,6,,False,,,
D0034397,M0296,2,1,6,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Dawid Rizwan,1,0,1,,False,,,
D0034398,M0296,2,2,1,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Marco Sundar,2,0,2,,False,,,
D0034399,M0296,2,2,2,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Marco Sundar,1,0,1,,False,,,
D0034400,M0296,2,2,3,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Marco Sundar,1,0,1,,False,,,
D0034401,M0296,2,2,4,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Marco Sundar,2,0,2,,False,,,
D0034402,M0296,2,2,5,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Marco Sundar,2,1,3,leg-bye,False,,,
D0034403,M0296,2,2,6,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Marco Sundar,4,4,8,leg-bye,False,,,
D0034404,M0296,2,3,1,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Jos van der Dussen,6,0,6,,False,,,
D0034405,M0296,2,3,2,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Jos van der Dussen,6,0,6,,False,,,
D0034406,M0296,2,3,3,Mumbai Indians,Royal Challengers Bangalore,Deepak Klaasen,Shai Amla,Jos van der Dussen,0,0,0,,True,bowled,Deepak Klaasen,
D0034407,M0296,2,3,4,Mumbai Indians,Royal Challengers Bangalore,Shai Amla,Aaron Anderson,Jos van der Dussen,2,0,2,,False,,,
D0034408,M0296,2,3,5,Mumbai Indians,Royal Challengers Bangalore,Shai Amla,Aaron Anderson,Jos van der Dussen,4,2,6,leg-bye,False,,,
D0034409,M0296,2,3,6,Mumbai Indians,Royal Challengers Bangalore,Shai Amla,Aaron Anderson,Jos van der Dussen,1,0,1,,False,,,
D0034410,M0296,2,4,1,Mumbai Indians,Royal Challengers Bangalore,Shai Amla,Aaron Anderson,Rahul Finch,1,0,1,,False,,,
D0034411,M0296,2,4,2,Mumbai Indians,Royal Challengers Bangalore,Shai Amla,Aaron Anderson,Rahul Finch,4,0,4,,False,,,
D0034412,M0296,2,4,3,Mumbai Indians,Royal Challengers Bangalore,Shai Amla,Aaron Anderson,Rahul Finch,0,0,0,,True,obstructing the field,Shai Amla,
D0034413,M0296,2,4,4,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Rahul Finch,4,0,4,,False,,,
D0034414,M0296,2,4,5,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Rahul Finch,4,0,4,,False,,,
D0034415,M0296,2,4,6,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Rahul Finch,0,0,0,,False,,,
D0034416,M0296,2,5,1,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Ambati Archer,0,0,0,,False,,,
D0034417,M0296,2,5,2,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Ambati Archer,1,0,1,,False,,,
D0034418,M0296,2,5,3,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Ambati Archer,1,0,1,,False,,,
D0034419,M0296,2,5,4,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Ambati Archer,2,4,6,leg-bye,False,,,
D0034420,M0296,2,5,5,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Ambati Archer,6,0,6,,False,,,
D0034421,M0296,2,5,6,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Ambati Archer,2,4,6,bye,False,,,
D0034422,M0296,2,6,1,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Ravichandran Gill,2,0,2,,False,,,
D0034423,M0296,2,6,2,Mumbai Indians,Royal Challengers Bangalore,Aaron Anderson,AB Ashraf,Ravichandran Gill,0,0,0,,True,caught,Aaron Anderson,Dawid Rizwan
D0034424,M0296,2,6,3,Mumbai Indians,Royal Challengers Bangalore,AB Ashraf,Andre Iyer,Ravichandran Gill,1,0,1,,False,,,
D0034425,M0296,2,6,4,Mumbai Indians,Royal Challengers Bangalore,AB Ashraf,Andre Iyer,Ravichandran Gill,1,1,2,wide,False,,,
D0034426,M0296,2,6,5,Mumbai Indians,Royal Challengers Bangalore,AB Ashraf,Andre Iyer,Ravichandran Gill,4,0,4,,False,,,
D0034427,M0296,2,6,6,Mumbai Indians,Royal Challengers Bangalore,AB Ashraf,Andre Iyer,Ravichandran Gill,0,2,2,bye,False,,,
D0034428,M0296,2,7,1,Mumbai Indians,Royal Challengers Bangalore,AB Ashraf,Andre Iyer,Dawid Rizwan,4,0,4,,False,,,
D0034429,M0296,2,7,2,Mumbai Indians,Royal Challengers Bangalore,AB Ashraf,Andre Iyer,Dawid Rizwan,1,0,1,,False,,,
D0034430,M0296,2,7,3,Mumbai Indians,Royal Challengers Bangalore,AB Ashraf,Andre Iyer,Dawid Rizwan,6,0,6,,False,,,
D0034431,M0296,2,7,4,Mumbai Indians,Royal Challengers Bangalore,AB Ashraf,Andre Iyer,Dawid Rizwan,1,0,1,,False,,,
D0034432,M0296,2,7,5,Mumbai Indians,Royal Challengers Bangalore,AB Ashraf,Andre Iyer,Dawid Rizwan,4,0,4,,False,,,
D0034433,M0297,1,1,1,Royal Challengers Bangalore,Rajasthan Royals,Alzarri Finch,Marco Sundar,Dawid Stokes,4,0,4,,False,,,
D0034434,M0297,1,1,2,Royal Challengers Bangalore,Rajasthan Royals,Alzarri Finch,Marco Sundar,Dawid Stokes,1,0,1,,False,,,
D0034435,M0297,1,1,3,Royal Challengers Bangalore,Rajasthan Royals,Alzarri Finch,Marco Sundar,Dawid Stokes,1,1,2,bye,False,,,
D0034436,M0297,1,1,4,Royal Challengers Bangalore,Rajasthan Royals,Alzarri Finch,Marco Sundar,Dawid Stokes,2,0,2,,False,,,
D0034437,M0297,1,1,5,Royal Challengers Bangalore,Rajasthan Royals,Alzarri Finch,Marco Sundar,Dawid Stokes,2,0,2,,False,,,
D0034438,M0297,1,1,6,Royal Challengers Bangalore,Rajasthan Royals,Alzarri Finch,Marco Sundar,Dawid Stokes,2,0,2,,False,,,
D0034439,M0297,1,2,1,Royal Challengers Bangalore,Rajasthan Royals,Alzarri Finch,Marco Sundar,Rahul Zampa,0,0,0,,True,lbw,Alzarri Finch,
D0034440,M0297,1,2,2,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Rahul Zampa,6,0,6,,False,,,
D0034441,M0297,1,2,3,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Rahul Zampa,0,0,0,,False,,,
D0034442,M0297,1,2,4,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Rahul Zampa,2,1,3,no-ball,False,,,
D0034443,M0297,1,2,5,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Rahul Zampa,1,0,1,,False,,,
D0034444,M0297,1,2,6,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Rahul Zampa,4,0,4,,False,,,
D0034445,M0297,1,3,1,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Washington Amir,1,0,1,,False,,,
D0034446,M0297,1,3,2,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Washington Amir,2,0,2,,False,,,
D0034447,M0297,1,3,3,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Washington Amir,4,0,4,,False,,,
D0034448,M0297,1,3,4,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Washington Amir,4,0,4,,False,,,
D0034449,M0297,1,3,5,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Washington Amir,6,0,6,,False,,,
D0034450,M0297,1,3,6,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Washington Amir,1,0,1,,False,,,
D0034451,M0297,1,4,1,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Stuart Thakur,4,0,4,,False,,,
D0034452,M0297,1,4,2,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Stuart Thakur,4,0,4,,False,,,
D0034453,M0297,1,4,3,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Stuart Thakur,0,0,0,,False,,,
D0034454,M0297,1,4,4,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Stuart Thakur,2,0,2,,False,,,
D0034455,M0297,1,4,5,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Stuart Thakur,4,0,4,,False,,,
D0034456,M0297,1,4,6,Royal Challengers Bangalore,Rajasthan Royals,Marco Sundar,Dawid Iyer,Stuart Thakur,0,0,0,,True,caught,Marco Sundar,Stuart Thakur
D0034457,M0297,1,5,1,Royal Challengers Bangalore,Rajasthan Royals,Dawid Iyer,Stuart Siraj,Dale de Bruyn,1,0,1,,False,,,
